timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1607893118180,19,Look at Product,200,,Thread-Gruppe 1-2,text,true,,103724,761,6,6,18,0,0
1607893118197,4,Home,200,,Thread-Gruppe 1-5,text,true,,8822,150,6,6,4,0,0
1607893118188,13,Login,200,,Thread-Gruppe 1-6,text,true,,10104,1026,6,6,9,0,0
1607893118188,9,Login-0,302,,Thread-Gruppe 1-6,,true,,755,278,6,6,9,0,0
1607893118197,4,Login-1,200,,Thread-Gruppe 1-6,text,true,,9349,748,6,6,4,0,0
1607893118186,18,Add Product to Cart,200,,Thread-Gruppe 1-4,text,true,,28926,1703,6,6,4,0,0
1607893118186,4,Add Product to Cart-0,302,,Thread-Gruppe 1-4,,true,,885,825,6,6,4,0,0
1607893118190,14,Add Product to Cart-1,200,,Thread-Gruppe 1-4,text,true,,28041,878,6,6,14,0,0
1607893118186,20,Add Product to Cart,200,,Thread-Gruppe 1-1,text,true,,25718,1747,6,6,5,0,0
1607893118186,5,Add Product to Cart-0,302,,Thread-Gruppe 1-1,,true,,886,868,6,6,5,0,0
1607893118191,15,Add Product to Cart-1,200,,Thread-Gruppe 1-1,text,true,,24832,879,6,6,15,0,0
1607893118191,15,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,24254,1747,6,6,5,0,0
1607893118191,5,Add Product to Cart-0,302,,Thread-Gruppe 1-3,,true,,886,868,6,6,5,0,0
1607893118196,10,Add Product to Cart-1,200,,Thread-Gruppe 1-3,text,true,,23368,879,6,6,10,0,0
1607893118202,9,List Products,200,,Thread-Gruppe 1-6,text,true,,147011,774,6,6,7,0,0
1607893118201,11,Login,200,,Thread-Gruppe 1-5,text,true,,10105,1027,6,6,7,0,0
1607893118201,7,Login-0,302,,Thread-Gruppe 1-5,,true,,756,278,6,6,7,0,0
1607893118208,4,Login-1,200,,Thread-Gruppe 1-5,text,true,,9349,749,6,6,4,0,0
1607893118200,15,Add Product to Cart,200,,Thread-Gruppe 1-2,text,true,,23884,1743,6,6,3,0,0
1607893118200,3,Add Product to Cart-0,302,,Thread-Gruppe 1-2,,true,,884,866,6,6,3,0,0
1607893118203,12,Add Product to Cart-1,200,,Thread-Gruppe 1-2,text,true,,23000,877,6,6,12,0,0
1607893118205,10,List Products with different page,200,,Thread-Gruppe 1-4,text,true,,119345,900,6,6,8,0,0
1607893118207,9,List Products with different page,200,,Thread-Gruppe 1-3,text,true,,118128,901,6,6,8,0,0
1607893118207,8,List Products with different page,200,,Thread-Gruppe 1-1,text,true,,105745,901,6,6,7,0,0
1607893118213,9,List Products,200,,Thread-Gruppe 1-5,text,true,,93444,775,6,6,8,0,0
1607893118216,7,List Products with different page,200,,Thread-Gruppe 1-2,text,true,,118128,899,6,6,6,0,0
1607893118213,19,Look at Product,200,,Thread-Gruppe 1-6,text,true,,139593,762,6,6,15,0,0
1607893118219,38,Add Product 2 to Cart,200,,Thread-Gruppe 1-1,text,true,,26415,1991,6,6,3,0,0
1607893118219,3,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-1,,true,,1004,994,6,6,3,0,0
1607893118222,35,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-1,text,true,,25411,997,6,6,35,0,0
1607893118217,41,Add Product 2 to Cart,200,,Thread-Gruppe 1-4,text,true,,29632,1989,6,6,3,0,0
1607893118217,3,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-4,,true,,1003,993,6,6,3,0,0
1607893118220,38,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-4,text,true,,28629,996,6,6,37,0,0
1607893118218,40,Add Product 2 to Cart,200,,Thread-Gruppe 1-3,text,true,,24960,1991,6,6,4,0,0
1607893118218,4,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-3,,true,,1004,994,6,6,4,0,0
1607893118223,35,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-3,text,true,,23956,997,6,6,35,0,0
1607893118223,37,Look at Product,200,,Thread-Gruppe 1-5,text,true,,86346,762,6,6,36,0,0
1607893118224,40,Add Product 2 to Cart,200,,Thread-Gruppe 1-2,text,true,,24585,1987,6,6,4,0,0
1607893118224,4,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-2,,true,,1002,992,6,6,4,0,0
1607893118228,36,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-2,text,true,,23583,995,6,6,36,0,0
1607893118258,7,Logout,200,,Thread-Gruppe 1-4,text,true,,10479,1832,6,6,2,0,0
1607893118258,2,Logout-0,302,,Thread-Gruppe 1-4,,true,,1344,1094,6,6,2,0,0
1607893118261,4,Logout-1,200,,Thread-Gruppe 1-4,text,true,,9135,738,6,6,3,0,0
1607893118232,33,Add Product to Cart,200,,Thread-Gruppe 1-6,text,true,,25856,1745,6,6,21,0,0
1607893118232,21,Add Product to Cart-0,302,,Thread-Gruppe 1-6,,true,,885,867,6,6,21,0,0
1607893118253,12,Add Product to Cart-1,200,,Thread-Gruppe 1-6,text,true,,24971,878,6,6,11,0,0
1607893118259,6,Logout,200,,Thread-Gruppe 1-3,text,true,,10479,1833,6,6,2,0,0
1607893118259,2,Logout-0,302,,Thread-Gruppe 1-3,,true,,1344,1095,6,6,2,0,0
1607893118261,4,Logout-1,200,,Thread-Gruppe 1-3,text,true,,9135,738,6,6,4,0,0
1607893118258,7,Logout,200,,Thread-Gruppe 1-1,text,true,,10479,1833,6,6,2,0,0
1607893118258,2,Logout-0,302,,Thread-Gruppe 1-1,,true,,1344,1095,6,6,2,0,0
1607893118261,4,Logout-1,200,,Thread-Gruppe 1-1,text,true,,9135,738,6,6,4,0,0
1607893118265,4,Home,200,,Thread-Gruppe 1-4,text,true,,8822,150,6,6,3,0,0
1607893118265,5,Home,200,,Thread-Gruppe 1-3,text,true,,8822,150,6,6,5,0,0
1607893118266,4,Home,200,,Thread-Gruppe 1-1,text,true,,8822,150,6,6,4,0,0
1607893118264,6,Logout,200,,Thread-Gruppe 1-2,text,true,,10479,1831,6,6,2,0,0
1607893118264,2,Logout-0,302,,Thread-Gruppe 1-2,,true,,1344,1093,6,6,2,0,0
1607893118267,3,Logout-1,200,,Thread-Gruppe 1-2,text,true,,9135,738,6,6,3,0,0
1607893118271,3,Home,200,,Thread-Gruppe 1-2,text,true,,8822,150,6,6,3,0,0
1607893118261,14,Add Product to Cart,200,,Thread-Gruppe 1-5,text,true,,25160,1745,6,6,3,0,0
1607893118261,3,Add Product to Cart-0,302,,Thread-Gruppe 1-5,,true,,885,867,6,6,3,0,0
1607893118264,11,Add Product to Cart-1,200,,Thread-Gruppe 1-5,text,true,,24275,878,6,6,11,0,0
1607893118270,10,Login,200,,Thread-Gruppe 1-1,text,true,,10105,1027,6,6,7,0,0
1607893118269,11,Login,200,,Thread-Gruppe 1-4,text,true,,10104,1026,6,6,7,0,0
1607893118270,7,Login-0,302,,Thread-Gruppe 1-1,,true,,756,278,6,6,7,0,0
1607893118269,7,Login-0,302,,Thread-Gruppe 1-4,,true,,755,278,6,6,7,0,0
1607893118277,3,Login-1,200,,Thread-Gruppe 1-1,text,true,,9349,749,6,6,3,0,0
1607893118277,3,Login-1,200,,Thread-Gruppe 1-4,text,true,,9349,748,6,6,3,0,0
1607893118265,15,List Products with different page,200,,Thread-Gruppe 1-6,text,true,,142419,900,6,6,11,0,0
1607893118270,12,Login,200,,Thread-Gruppe 1-3,text,true,,10103,1025,6,6,9,0,0
1607893118270,9,Login-0,302,,Thread-Gruppe 1-3,,true,,754,278,6,6,9,0,0
1607893118279,3,Login-1,200,,Thread-Gruppe 1-3,text,true,,9349,747,6,6,3,0,0
1607893118276,9,List Products with different page,200,,Thread-Gruppe 1-5,text,true,,99523,900,7,7,8,0,0
1607893118274,12,Login,200,,Thread-Gruppe 1-2,text,true,,10104,1026,7,7,8,0,0
1607893118274,8,Login-0,302,,Thread-Gruppe 1-2,,true,,755,278,7,7,8,0,0
1607893118282,4,Login-1,200,,Thread-Gruppe 1-2,text,true,,9349,748,7,7,4,0,0
1607893118284,9,Home,200,,Thread-Gruppe 1-7,text,true,,8822,150,7,7,8,0,1
1607893118281,14,List Products,200,,Thread-Gruppe 1-1,text,true,,118983,775,7,7,13,0,0
1607893118281,14,List Products,200,,Thread-Gruppe 1-4,text,true,,118983,774,7,7,11,0,0
1607893118282,13,List Products,200,,Thread-Gruppe 1-3,text,true,,118983,773,7,7,11,0,0
1607893118286,12,List Products,200,,Thread-Gruppe 1-2,text,true,,118983,774,7,7,10,0,0
1607893118281,19,Add Product 2 to Cart,200,,Thread-Gruppe 1-6,text,true,,26566,1990,7,7,3,0,0
1607893118281,3,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-6,,true,,1004,993,7,7,3,0,0
1607893118284,16,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-6,text,true,,25562,997,7,7,16,0,0
1607893118301,6,Logout,200,,Thread-Gruppe 1-6,text,true,,10479,1833,7,7,2,0,0
1607893118301,2,Logout-0,302,,Thread-Gruppe 1-6,,true,,1344,1095,7,7,2,0,0
1607893118303,4,Logout-1,200,,Thread-Gruppe 1-6,text,true,,9135,738,7,7,3,0,0
1607893118293,16,Login,200,,Thread-Gruppe 1-7,text,true,,10105,1027,7,7,12,0,0
1607893118293,12,Login-0,302,,Thread-Gruppe 1-7,,true,,756,278,7,7,12,0,0
1607893118305,4,Login-1,200,,Thread-Gruppe 1-7,text,true,,9349,749,7,7,4,0,0
1607893118307,3,Home,200,,Thread-Gruppe 1-6,text,true,,8822,150,7,7,3,0,0
1607893118296,15,Look at Product,200,,Thread-Gruppe 1-4,text,true,,119253,762,7,7,14,0,0
1607893118297,14,Look at Product,200,,Thread-Gruppe 1-3,text,true,,102360,761,7,7,12,0,0
1607893118296,15,Look at Product,200,,Thread-Gruppe 1-1,text,true,,107423,763,7,7,13,0,0
1607893118286,25,Add Product 2 to Cart,200,,Thread-Gruppe 1-5,text,true,,25860,1987,7,7,7,0,0
1607893118286,7,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-5,,true,,1002,992,7,7,7,0,0
1607893118293,18,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-5,text,true,,24858,995,7,7,18,0,0
1607893118299,13,Look at Product,200,,Thread-Gruppe 1-2,text,true,,102452,762,7,7,13,0,0
1607893118312,8,Logout,200,,Thread-Gruppe 1-5,text,true,,10479,1831,7,7,4,0,0
1607893118312,4,Logout-0,302,,Thread-Gruppe 1-5,,true,,1344,1093,7,7,4,0,0
1607893118316,4,Logout-1,200,,Thread-Gruppe 1-5,text,true,,9135,738,7,7,4,0,0
1607893118310,12,List Products,200,,Thread-Gruppe 1-7,text,true,,118983,775,7,7,12,0,0
1607893118321,4,Home,200,,Thread-Gruppe 1-5,text,true,,8822,150,7,7,4,0,0
1607893118311,15,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,24254,1743,7,7,3,0,0
1607893118311,3,Add Product to Cart-0,302,,Thread-Gruppe 1-3,,true,,884,866,7,7,3,0,0
1607893118314,12,Add Product to Cart-1,200,,Thread-Gruppe 1-3,text,true,,23370,877,7,7,11,0,0
1607893118310,18,Login,200,,Thread-Gruppe 1-6,text,true,,10104,1026,7,7,10,0,0
1607893118310,10,Login-0,302,,Thread-Gruppe 1-6,,true,,755,278,7,7,10,0,0
1607893118321,7,Login-1,200,,Thread-Gruppe 1-6,text,true,,9349,748,7,7,7,0,0
1607893118311,17,Add Product to Cart,200,,Thread-Gruppe 1-4,text,true,,28924,1745,7,7,5,0,0
1607893118311,5,Add Product to Cart-0,302,,Thread-Gruppe 1-4,,true,,885,867,7,7,5,0,0
1607893118316,12,Add Product to Cart-1,200,,Thread-Gruppe 1-4,text,true,,28039,878,7,7,12,0,0
1607893118313,16,Add Product to Cart,200,,Thread-Gruppe 1-2,text,true,,23891,1745,7,7,4,0,0
1607893118313,4,Add Product to Cart-0,302,,Thread-Gruppe 1-2,,true,,885,867,7,7,4,0,0
1607893118317,12,Add Product to Cart-1,200,,Thread-Gruppe 1-2,text,true,,23006,878,7,7,12,0,0
1607893118326,7,List Products with different page,200,,Thread-Gruppe 1-3,text,true,,118128,899,7,7,6,0,0
1607893118325,11,Login,200,,Thread-Gruppe 1-5,text,true,,10104,1026,7,7,7,0,0
1607893118325,7,Login-0,302,,Thread-Gruppe 1-5,,true,,755,278,7,7,7,0,0
1607893118332,4,Login-1,200,,Thread-Gruppe 1-5,text,true,,9349,748,7,7,4,0,0
1607893118311,26,Add Product to Cart,200,,Thread-Gruppe 1-1,text,true,,25730,1747,7,7,5,0,0
1607893118311,5,Add Product to Cart-0,302,,Thread-Gruppe 1-1,,true,,886,868,7,7,5,0,0
1607893118317,20,Add Product to Cart-1,200,,Thread-Gruppe 1-1,text,true,,24844,879,7,7,20,0,0
1607893118323,17,Look at Product,200,,Thread-Gruppe 1-7,text,true,,113065,763,7,7,15,0,0
1607893118328,13,List Products,200,,Thread-Gruppe 1-6,text,true,,93444,774,7,7,11,0,0
1607893118330,12,List Products with different page,200,,Thread-Gruppe 1-2,text,true,,117007,900,7,7,11,0,0
1607893118328,16,List Products with different page,200,,Thread-Gruppe 1-4,text,true,,119345,900,7,7,15,0,0
1607893118336,11,List Products,200,,Thread-Gruppe 1-5,text,true,,100738,774,7,7,10,0,0
1607893118338,10,List Products with different page,200,,Thread-Gruppe 1-1,text,true,,116591,901,7,7,8,0,0
1607893118334,18,Add Product 2 to Cart,200,,Thread-Gruppe 1-3,text,true,,24961,1987,7,7,4,0,0
