timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1608053559140,6,Logout-1,200,,Thread-Gruppe 1-1,text,true,,9469,664,3,3,6,0,0
1608053559147,5,Home,200,,Thread-Gruppe 1-1,text,true,,8822,150,3,3,4,0,0
1608053559134,20,Look at Product,200,,Thread-Gruppe 1-3,text,true,,101941,228,3,3,19,0,0
1608053559152,12,Login,200,,Thread-Gruppe 1-1,text,true,,10366,496,3,3,6,0,0
1608053559152,6,Login-0,302,,Thread-Gruppe 1-1,,true,,214,277,3,3,6,0,0
1608053559158,6,Login-1,200,,Thread-Gruppe 1-1,text,true,,10152,219,3,3,6,0,0
1608053559165,12,List Products,200,,Thread-Gruppe 1-1,text,true,,118790,240,3,3,10,0,0
1608053559092,93,List Products with different page,200,,Thread-Gruppe 1-2,text,true,,118246,815,3,3,92,0,0
1608053559155,34,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,28965,1126,3,3,5,0,0
1608053559155,5,Add Product to Cart-0,302,,Thread-Gruppe 1-3,,true,,744,333,3,3,5,0,0
1608053559161,28,Add Product to Cart-1,200,,Thread-Gruppe 1-3,text,true,,28221,793,3,3,28,0,0
1608053559179,20,Look at Product,200,,Thread-Gruppe 1-1,text,true,,121795,228,3,3,20,0,0
1608053559190,14,List Products with different page,200,,Thread-Gruppe 1-3,text,true,,99257,815,4,4,12,0,0
1608053559201,10,Home,200,,Thread-Gruppe 1-4,text,true,,8822,150,4,4,9,0,1
1608053559187,36,Add Product 2 to Cart,200,,Thread-Gruppe 1-2,text,true,,29660,1819,4,4,6,0,0
1608053559187,6,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-2,,true,,862,908,4,4,6,0,0
1608053559194,29,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-2,text,true,,28798,911,4,4,28,0,0
1608053559212,13,Login,200,,Thread-Gruppe 1-4,text,true,,10366,496,4,4,8,0,0
1608053559212,8,Login-0,302,,Thread-Gruppe 1-4,,true,,214,277,4,4,8,0,0
1608053559220,5,Login-1,200,,Thread-Gruppe 1-4,text,true,,10152,219,4,4,5,0,0
1608053559200,26,Add Product to Cart,200,,Thread-Gruppe 1-1,text,true,,28953,1126,4,4,5,0,0
1608053559200,5,Add Product to Cart-0,302,,Thread-Gruppe 1-1,,true,,744,333,4,4,5,0,0
1608053559206,20,Add Product to Cart-1,200,,Thread-Gruppe 1-1,text,true,,28209,793,4,4,20,0,0
1608053559224,9,Logout,200,,Thread-Gruppe 1-2,text,true,,10553,1673,4,4,4,0,0
1608053559224,4,Logout-0,302,,Thread-Gruppe 1-2,,true,,1084,1009,4,4,4,0,0
1608053559228,5,Logout-1,200,,Thread-Gruppe 1-2,text,true,,9469,664,4,4,5,0,0
1608053559205,32,Add Product 2 to Cart,200,,Thread-Gruppe 1-3,text,true,,29639,1819,4,4,8,0,0
1608053559205,8,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-3,,true,,862,908,4,4,8,0,0
1608053559214,23,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-3,text,true,,28777,911,4,4,23,0,0
1608053559226,12,List Products,200,,Thread-Gruppe 1-4,text,true,,107951,240,4,4,10,0,0
1608053559234,6,Home,200,,Thread-Gruppe 1-2,text,true,,8822,150,4,4,6,0,0
1608053559239,21,Look at Product,200,,Thread-Gruppe 1-4,text,true,,106600,228,4,4,21,0,0
1608053559238,22,Logout,200,,Thread-Gruppe 1-3,text,true,,10553,1673,4,4,4,0,0
1608053559238,4,Logout-0,302,,Thread-Gruppe 1-3,,true,,1084,1009,4,4,4,0,0
1608053559243,17,Logout-1,200,,Thread-Gruppe 1-3,text,true,,9469,664,4,4,17,0,0
1608053559227,32,List Products with different page,200,,Thread-Gruppe 1-1,text,true,,119123,815,4,4,15,0,0
1608053559261,5,Home,200,,Thread-Gruppe 1-3,text,true,,8822,150,4,4,5,0,0
1608053559241,26,Login,200,,Thread-Gruppe 1-2,text,true,,10366,496,4,4,19,0,0
1608053559241,19,Login-0,302,,Thread-Gruppe 1-2,,true,,214,277,4,4,19,0,0
1608053559260,7,Login-1,200,,Thread-Gruppe 1-2,text,true,,10152,219,4,4,7,0,0
1608053559267,11,Login,200,,Thread-Gruppe 1-3,text,true,,10366,496,4,4,5,0,0
1608053559267,5,Login-0,302,,Thread-Gruppe 1-3,,true,,214,277,4,4,5,0,0
1608053559272,6,Login-1,200,,Thread-Gruppe 1-3,text,true,,10152,219,4,4,6,0,0
1608053559268,15,List Products,200,,Thread-Gruppe 1-2,text,true,,93251,240,4,4,14,0,0
1608053559261,24,Add Product to Cart,200,,Thread-Gruppe 1-4,text,true,,28959,1127,4,4,6,0,0
1608053559261,6,Add Product to Cart-0,302,,Thread-Gruppe 1-4,,true,,745,333,4,4,6,0,0
1608053559261,24,Add Product 2 to Cart,200,,Thread-Gruppe 1-1,text,true,,29646,1819,4,4,5,0,0
1608053559268,17,Add Product to Cart-1,200,,Thread-Gruppe 1-4,text,true,,28214,794,4,4,17,0,0
1608053559261,5,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-1,,true,,862,908,4,4,5,0,0
1608053559266,19,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-1,text,true,,28784,911,4,4,19,0,0
1608053559279,12,List Products,200,,Thread-Gruppe 1-3,text,true,,118790,240,4,4,10,0,0
1608053559286,12,Logout,200,,Thread-Gruppe 1-1,text,true,,10553,1673,4,4,3,0,0
1608053559286,3,Logout-0,302,,Thread-Gruppe 1-1,,true,,1084,1009,4,4,3,0,0
1608053559290,8,Logout-1,200,,Thread-Gruppe 1-1,text,true,,9469,664,4,4,8,0,0
1608053559286,12,List Products with different page,200,,Thread-Gruppe 1-4,text,true,,105863,816,4,4,10,0,0
1608053559298,7,Home,200,,Thread-Gruppe 1-1,text,true,,8822,150,5,5,7,0,0
1608053559302,8,Home,200,,Thread-Gruppe 1-5,text,true,,8822,150,5,5,8,0,1
1608053559284,32,Look at Product,200,,Thread-Gruppe 1-2,text,true,,103623,227,5,5,31,0,0
1608053559306,12,Login,200,,Thread-Gruppe 1-1,text,true,,10366,496,5,5,7,0,0
1608053559306,7,Login-0,302,,Thread-Gruppe 1-1,,true,,214,277,5,5,7,0,0
1608053559313,5,Login-1,200,,Thread-Gruppe 1-1,text,true,,10152,219,5,5,5,0,0
1608053559293,29,Look at Product,200,,Thread-Gruppe 1-3,text,true,,120995,228,5,5,29,0,0
1608053559311,12,Login,200,,Thread-Gruppe 1-5,text,true,,10366,496,5,5,7,0,0
1608053559311,7,Login-0,302,,Thread-Gruppe 1-5,,true,,214,277,5,5,7,0,0
1608053559318,5,Login-1,200,,Thread-Gruppe 1-5,text,true,,10152,219,5,5,5,0,0
1608053559299,29,Add Product 2 to Cart,200,,Thread-Gruppe 1-4,text,true,,29651,1821,5,5,6,0,0
1608053559299,6,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-4,,true,,863,909,5,5,6,0,0
1608053559306,22,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-4,text,true,,28788,912,5,5,22,0,0
1608053559319,14,List Products,200,,Thread-Gruppe 1-1,text,true,,93251,240,5,5,13,0,0
1608053559329,10,Logout,200,,Thread-Gruppe 1-4,text,true,,10553,1674,5,5,3,0,0
1608053559329,3,Logout-0,302,,Thread-Gruppe 1-4,,true,,1084,1010,5,5,3,0,0
1608053559333,6,Logout-1,200,,Thread-Gruppe 1-4,text,true,,9469,664,5,5,6,0,0
1608053559324,16,List Products,200,,Thread-Gruppe 1-5,text,true,,118790,240,5,5,15,0,0
1608053559340,5,Home,200,,Thread-Gruppe 1-4,text,true,,8822,150,5,5,5,0,0
1608053559317,30,Add Product to Cart,200,,Thread-Gruppe 1-2,text,true,,28942,1123,5,5,7,0,0
1608053559317,7,Add Product to Cart-0,302,,Thread-Gruppe 1-2,,true,,742,332,5,5,7,0,0
1608053559324,23,Add Product to Cart-1,200,,Thread-Gruppe 1-2,text,true,,28200,791,5,5,22,0,0
1608053559323,28,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,28961,1126,5,5,6,0,0
1608053559323,6,Add Product to Cart-0,302,,Thread-Gruppe 1-3,,true,,744,333,5,5,6,0,0
1608053559329,22,Add Product to Cart-1,200,,Thread-Gruppe 1-3,text,true,,28217,793,5,5,22,0,0
1608053559334,21,Look at Product,200,,Thread-Gruppe 1-1,text,true,,102552,227,5,5,20,0,0
1608053559346,11,Login,200,,Thread-Gruppe 1-4,text,true,,10366,496,5,5,6,0,0
1608053559346,6,Login-0,302,,Thread-Gruppe 1-4,,true,,214,277,5,5,6,0,0
1608053559352,5,Login-1,200,,Thread-Gruppe 1-4,text,true,,10152,219,5,5,5,0,0
1608053559348,11,List Products with different page,200,,Thread-Gruppe 1-2,text,true,,93582,813,5,5,10,0,0
1608053559341,21,Look at Product,200,,Thread-Gruppe 1-5,text,true,,121279,228,5,5,18,0,0
1608053559352,18,List Products with different page,200,,Thread-Gruppe 1-3,text,true,,119123,815,5,5,17,0,0
1608053559358,14,List Products,200,,Thread-Gruppe 1-4,text,true,,107951,240,5,5,13,0,0
1608053559356,31,Add Product to Cart,200,,Thread-Gruppe 1-1,text,true,,28953,1123,5,5,7,0,0
1608053559356,7,Add Product to Cart-0,302,,Thread-Gruppe 1-1,,true,,742,332,5,5,7,0,0
1608053559363,24,Add Product to Cart-1,200,,Thread-Gruppe 1-1,text,true,,28211,791,5,5,24,0,0
1608053559361,33,Add Product 2 to Cart,200,,Thread-Gruppe 1-2,text,true,,29635,1813,5,5,7,0,0
1608053559361,7,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-2,,true,,859,905,5,5,7,0,0
1608053559368,26,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-2,text,true,,28776,908,5,5,25,0,0
1608053559362,33,Add Product to Cart,200,,Thread-Gruppe 1-5,text,true,,28953,1126,5,5,6,0,0
1608053559362,6,Add Product to Cart-0,302,,Thread-Gruppe 1-5,,true,,744,333,5,5,6,0,0
1608053559368,27,Add Product to Cart-1,200,,Thread-Gruppe 1-5,text,true,,28209,793,5,5,26,0,0
1608053559373,28,Look at Product,200,,Thread-Gruppe 1-4,text,true,,106333,228,6,6,27,0,0
1608053559395,14,Logout,200,,Thread-Gruppe 1-2,text,true,,10553,1670,6,6,5,0,0
1608053559395,5,Logout-0,302,,Thread-Gruppe 1-2,,true,,1084,1006,6,6,5,0,0
1608053559401,8,Logout-1,200,,Thread-Gruppe 1-2,text,true,,9469,664,6,6,8,0,0
1608053559388,23,List Products with different page,200,,Thread-Gruppe 1-1,text,true,,99808,813,6,6,21,0,0
1608053559373,41,Add Product 2 to Cart,200,,Thread-Gruppe 1-3,text,true,,29655,1819,6,6,7,0,0
1608053559373,7,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-3,,true,,862,908,6,6,7,0,0
1608053559380,34,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-3,text,true,,28793,911,6,6,34,0,0
1608053559401,13,Home,200,,Thread-Gruppe 1-6,text,true,,8822,150,6,6,13,0,1
1608053559410,5,Home,200,,Thread-Gruppe 1-2,text,true,,8822,150,6,6,5,0,0
1608053559396,165,List Products with different page,200,,Thread-Gruppe 1-5,text,true,,116709,815,7,7,163,0,0
1608053559402,161,Add Product to Cart,200,,Thread-Gruppe 1-4,text,true,,28964,1126,7,7,5,0,0
1608053559402,5,Add Product to Cart-0,302,,Thread-Gruppe 1-4,,true,,744,333,7,7,5,0,0
1608053559408,155,Add Product to Cart-1,200,,Thread-Gruppe 1-4,text,true,,28220,793,7,7,155,0,0
1608053559500,64,Home,200,,Thread-Gruppe 1-7,text,true,,8822,150,7,7,64,0,1
1608053559415,154,Logout,200,,Thread-Gruppe 1-3,text,true,,10553,1673,7,7,3,0,0
1608053559415,3,Logout-0,302,,Thread-Gruppe 1-3,,true,,1084,1009,7,7,3,0,0
1608053559419,150,Logout-1,200,,Thread-Gruppe 1-3,text,true,,9469,664,7,7,150,0,0
1608053559416,159,Login,200,,Thread-Gruppe 1-2,text,true,,10366,496,7,7,154,0,0
1608053559416,154,Login-0,302,,Thread-Gruppe 1-2,,true,,214,277,7,7,154,0,0
1608053559570,5,Login-1,200,,Thread-Gruppe 1-2,text,true,,10152,219,7,7,5,0,0
1608053559416,161,Login,200,,Thread-Gruppe 1-6,text,true,,10366,496,7,7,151,0,0
1608053559416,151,Login-0,302,,Thread-Gruppe 1-6,,true,,214,277,7,7,151,0,0
1608053559568,9,Login-1,200,,Thread-Gruppe 1-6,text,true,,10152,219,7,7,7,0,0
1608053559570,8,Home,200,,Thread-Gruppe 1-3,text,true,,8822,150,7,7,8,0,0
1608053559413,170,Add Product 2 to Cart,200,,Thread-Gruppe 1-1,text,true,,29640,1815,7,7,6,0,0
1608053559413,6,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-1,,true,,860,906,7,7,6,0,0
1608053559419,164,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-1,text,true,,28780,909,7,7,164,0,0
1608053559564,20,Login,200,,Thread-Gruppe 1-7,text,true,,10366,496,7,7,13,0,0
1608053559564,13,Login-0,302,,Thread-Gruppe 1-7,,true,,214,277,7,7,13,0,0
1608053559577,7,Login-1,200,,Thread-Gruppe 1-7,text,true,,10152,219,7,7,7,0,0
1608053559576,15,List Products,200,,Thread-Gruppe 1-2,text,true,,107951,240,7,7,14,0,0
1608053559577,14,List Products,200,,Thread-Gruppe 1-6,text,true,,118790,240,7,7,13,0,0
1608053559579,14,Login,200,,Thread-Gruppe 1-3,text,true,,10366,496,7,7,5,0,0
1608053559579,5,Login-0,302,,Thread-Gruppe 1-3,,true,,214,277,7,7,5,0,0
1608053559585,8,Login-1,200,,Thread-Gruppe 1-3,text,true,,10152,219,7,7,8,0,0
1608053559584,13,Logout,200,,Thread-Gruppe 1-1,text,true,,10553,1671,7,7,6,0,0
1608053559584,6,Logout-0,302,,Thread-Gruppe 1-1,,true,,1084,1007,7,7,6,0,0
1608053559590,7,Logout-1,200,,Thread-Gruppe 1-1,text,true,,9469,664,7,7,7,0,0
1608053559563,42,Add Product 2 to Cart,200,,Thread-Gruppe 1-5,text,true,,29665,1819,8,8,12,0,0
1608053559563,12,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-5,,true,,862,908,8,8,12,0,0
1608053559575,30,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-5,text,true,,28803,911,8,8,30,0,0
1608053559585,21,List Products,200,,Thread-Gruppe 1-7,text,true,,100545,240,8,8,19,0,0
1608053559601,11,Home,200,,Thread-Gruppe 1-8,text,true,,8822,150,8,8,11,0,0
1608053559593,19,List Products,200,,Thread-Gruppe 1-3,text,true,,118790,240,8,8,15,0,0
1608053559597,16,Home,200,,Thread-Gruppe 1-1,text,true,,8822,150,8,8,16,0,0
1608053559606,13,Logout,200,,Thread-Gruppe 1-5,text,true,,10553,1673,8,8,5,0,0
1608053559606,5,Logout-0,302,,Thread-Gruppe 1-5,,true,,1084,1009,8,8,5,0,0
1608053559611,8,Logout-1,200,,Thread-Gruppe 1-5,text,true,,9469,664,8,8,8,0,0
1608053559614,12,Login,200,,Thread-Gruppe 1-1,text,true,,10366,496,8,8,6,0,0
1608053559592,34,Look at Product,200,,Thread-Gruppe 1-6,text,true,,121604,228,8,8,33,0,0
1608053559614,6,Login-0,302,,Thread-Gruppe 1-1,,true,,214,277,8,8,6,0,0
1608053559620,6,Home,200,,Thread-Gruppe 1-5,text,true,,8822,150,8,8,6,0,0
1608053559620,6,Login-1,200,,Thread-Gruppe 1-1,text,true,,10152,219,8,8,6,0,0
1608053559592,37,Look at Product,200,,Thread-Gruppe 1-2,text,true,,107175,228,8,8,36,0,0
1608053559612,17,Login,200,,Thread-Gruppe 1-8,text,true,,10366,496,8,8,7,0,0
1608053559612,7,Login-0,302,,Thread-Gruppe 1-8,,true,,214,277,8,8,7,0,0
1608053559620,9,Login-1,200,,Thread-Gruppe 1-8,text,true,,10152,219,8,8,9,0,0
1608053559607,33,Look at Product,200,,Thread-Gruppe 1-7,text,true,,102245,228,8,8,32,0,0
1608053559627,15,Login,200,,Thread-Gruppe 1-5,text,true,,10366,496,8,8,7,0,0
1608053559613,29,Look at Product,200,,Thread-Gruppe 1-3,text,true,,121279,228,8,8,29,0,0
1608053559627,7,Login-0,302,,Thread-Gruppe 1-5,,true,,214,277,8,8,7,0,0
1608053559634,8,Login-1,200,,Thread-Gruppe 1-5,text,true,,10152,219,8,8,8,0,0
1608053559627,15,List Products,200,,Thread-Gruppe 1-1,text,true,,146818,240,8,8,13,0,0
1608053559630,19,List Products,200,,Thread-Gruppe 1-8,text,true,,100545,240,8,8,18,0,0
1608053559630,28,Add Product to Cart,200,,Thread-Gruppe 1-2,text,true,,28949,1126,8,8,7,0,0
1608053559627,31,Add Product to Cart,200,,Thread-Gruppe 1-6,text,true,,28959,1126,8,8,6,0,0
1608053559630,7,Add Product to Cart-0,302,,Thread-Gruppe 1-2,,true,,744,333,8,8,7,0,0
1608053559627,6,Add Product to Cart-0,302,,Thread-Gruppe 1-6,,true,,744,333,8,8,6,0,0
1608053559637,21,Add Product to Cart-1,200,,Thread-Gruppe 1-2,text,true,,28205,793,8,8,20,0,0
1608053559634,24,Add Product to Cart-1,200,,Thread-Gruppe 1-6,text,true,,28215,793,8,8,23,0,0
1608053559564,101,List Products with different page,200,,Thread-Gruppe 1-4,text,true,,106961,815,8,8,99,0,0
1608053559643,24,List Products,200,,Thread-Gruppe 1-5,text,true,,100545,240,8,8,19,0,0
1608053559644,26,Look at Product,200,,Thread-Gruppe 1-1,text,true,,152036,228,8,8,25,0,0
1608053559659,15,List Products with different page,200,,Thread-Gruppe 1-2,text,true,,107077,815,8,8,14,0,0
1608053559643,37,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,28953,1126,8,8,6,0,0
1608053559643,6,Add Product to Cart-0,302,,Thread-Gruppe 1-3,,true,,744,333,8,8,6,0,0
1608053559649,31,Add Product to Cart-1,200,,Thread-Gruppe 1-3,text,true,,28209,793,8,8,30,0,0
1608053559659,20,List Products with different page,200,,Thread-Gruppe 1-6,text,true,,116709,815,8,8,19,0,0
1608053559641,41,Add Product to Cart,200,,Thread-Gruppe 1-7,text,true,,28939,1125,8,8,8,0,0
1608053559641,8,Add Product to Cart-0,302,,Thread-Gruppe 1-7,,true,,743,333,8,8,8,0,0
1608053559649,33,Add Product to Cart-1,200,,Thread-Gruppe 1-7,text,true,,28196,792,8,8,30,0,0
1608053559653,32,Look at Product,200,,Thread-Gruppe 1-8,text,true,,101941,228,8,8,30,0,0
1608053559680,17,List Products with different page,200,,Thread-Gruppe 1-3,text,true,,119123,815,8,8,15,0,0
1608053559668,31,Look at Product,200,,Thread-Gruppe 1-5,text,true,,103239,228,9,9,28,0,0
1608053559676,32,Add Product 2 to Cart,200,,Thread-Gruppe 1-2,text,true,,29647,1819,9,9,6,0,0
1608053559676,6,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-2,,true,,862,908,9,9,6,0,0
1608053559682,26,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-2,text,true,,28785,911,9,9,25,0,0
1608053559700,8,Home,200,,Thread-Gruppe 1-9,text,true,,8822,150,9,9,8,0,0
1608053559682,26,List Products with different page,200,,Thread-Gruppe 1-7,text,true,,98334,814,9,9,24,0,0
1608053559671,38,Add Product to Cart,200,,Thread-Gruppe 1-1,text,true,,28610,1006,9,9,6,0,0
1608053559671,6,Add Product to Cart-0,302,,Thread-Gruppe 1-1,,true,,744,269,9,9,6,0,0
1608053559677,32,Add Product to Cart-1,200,,Thread-Gruppe 1-1,text,true,,27866,737,9,9,29,0,0
1608053559666,46,Add Product 2 to Cart,200,,Thread-Gruppe 1-4,text,true,,29663,1819,9,9,15,0,0
1608053559666,15,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-4,,true,,862,908,9,9,15,0,0
1608053559681,31,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-4,text,true,,28801,911,9,9,31,0,0
1608053559708,15,Logout,200,,Thread-Gruppe 1-2,text,true,,10553,1673,9,9,7,0,0
1608053559708,7,Logout-0,302,,Thread-Gruppe 1-2,,true,,1084,1009,9,9,7,0,0
1608053559716,7,Logout-1,200,,Thread-Gruppe 1-2,text,true,,9469,664,9,9,7,0,0
1608053559713,12,Logout,200,,Thread-Gruppe 1-4,text,true,,10553,1673,9,9,4,0,0
1608053559708,17,Login,200,,Thread-Gruppe 1-9,text,true,,10366,496,9,9,7,0,0
1608053559713,4,Logout-0,302,,Thread-Gruppe 1-4,,true,,1084,1009,9,9,4,0,0
1608053559708,7,Login-0,302,,Thread-Gruppe 1-9,,true,,214,277,9,9,7,0,0
1608053559718,7,Logout-1,200,,Thread-Gruppe 1-4,text,true,,9469,664,9,9,7,0,0
1608053559715,10,Login-1,200,,Thread-Gruppe 1-9,text,true,,10152,219,9,9,10,0,0
1608053559681,50,Add Product 2 to Cart,200,,Thread-Gruppe 1-6,text,true,,29653,1819,9,9,7,0,0
1608053559698,33,Add Product 2 to Cart,200,,Thread-Gruppe 1-3,text,true,,29655,1819,9,9,6,0,0
1608053559681,7,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-6,,true,,862,908,9,9,7,0,0
1608053559698,6,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-3,,true,,862,908,9,9,6,0,0
1608053559688,43,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-6,text,true,,28791,911,9,9,43,0,0
1608053559705,26,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-3,text,true,,28793,911,9,9,26,0,0
1608053559724,7,Home,200,,Thread-Gruppe 1-2,text,true,,8822,150,9,9,7,0,0
1608053559726,7,Home,200,,Thread-Gruppe 1-4,text,true,,8822,150,9,9,7,0,0
1608053559709,26,List Products with different page,200,,Thread-Gruppe 1-1,text,true,,146817,759,9,9,25,0,0
1608053559685,53,Add Product to Cart,200,,Thread-Gruppe 1-8,text,true,,28965,1126,9,9,7,0,0
1608053559685,7,Add Product to Cart-0,302,,Thread-Gruppe 1-8,,true,,744,333,9,9,7,0,0
1608053559692,46,Add Product to Cart-1,200,,Thread-Gruppe 1-8,text,true,,28221,793,9,9,46,0,0
1608053559733,32,Login,200,,Thread-Gruppe 1-4,text,true,,10366,496,9,9,8,0,0
1608053559733,8,Login-0,302,,Thread-Gruppe 1-4,,true,,214,277,9,9,8,0,0
1608053559741,24,Login-1,200,,Thread-Gruppe 1-4,text,true,,10152,219,9,9,24,0,0
1608053559732,34,Login,200,,Thread-Gruppe 1-2,text,true,,10366,496,9,9,6,0,0
1608053559732,6,Login-0,302,,Thread-Gruppe 1-2,,true,,214,277,9,9,6,0,0
1608053559738,28,Login-1,200,,Thread-Gruppe 1-2,text,true,,10152,219,9,9,27,0,0
1608053559732,35,Logout,200,,Thread-Gruppe 1-6,text,true,,10553,1673,9,9,6,0,0
1608053559732,6,Logout-0,302,,Thread-Gruppe 1-6,,true,,1084,1009,9,9,6,0,0
1608053559738,29,Logout-1,200,,Thread-Gruppe 1-6,text,true,,9469,664,9,9,29,0,0
1608053559726,41,List Products,200,,Thread-Gruppe 1-9,text,true,,146818,240,9,9,39,0,0
1608053559732,36,Logout,200,,Thread-Gruppe 1-3,text,true,,10553,1673,9,9,7,0,0
1608053559732,7,Logout-0,302,,Thread-Gruppe 1-3,,true,,1084,1009,9,9,7,0,0
1608053559739,29,Logout-1,200,,Thread-Gruppe 1-3,text,true,,9469,664,9,9,29,0,0
1608053559699,74,Add Product to Cart,200,,Thread-Gruppe 1-5,text,true,,28613,1006,9,9,9,0,0
1608053559699,9,Add Product to Cart-0,302,,Thread-Gruppe 1-5,,true,,744,269,9,9,9,0,0
1608053559708,65,Add Product to Cart-1,200,,Thread-Gruppe 1-5,text,true,,27869,737,9,9,65,0,0
1608053559768,6,Home,200,,Thread-Gruppe 1-6,text,true,,8822,150,9,9,6,0,0
1608053559768,7,Home,200,,Thread-Gruppe 1-3,text,true,,8822,150,9,9,7,0,0
1608053559709,73,Add Product 2 to Cart,200,,Thread-Gruppe 1-7,text,true,,29617,1816,9,9,9,0,0
1608053559709,9,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-7,,true,,860,907,9,9,9,0,0
1608053559718,64,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-7,text,true,,28757,909,9,9,64,0,0
1608053559775,15,Login,200,,Thread-Gruppe 1-6,text,true,,10366,496,9,9,7,0,0
1608053559775,7,Login-0,302,,Thread-Gruppe 1-6,,true,,214,277,9,9,7,0,0
