timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1607893395240,4,Login-1,200,,Thread-Gruppe 1-3,text,true,,9349,748,3,3,4,0,0
1607893395232,14,Add Product 2 to Cart,200,,Thread-Gruppe 1-2,text,true,,24541,1981,3,3,3,0,0
1607893395232,3,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-2,,true,,999,989,3,3,3,0,0
1607893395236,10,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-2,text,true,,23542,992,3,3,10,0,0
1607893395247,5,Logout,200,,Thread-Gruppe 1-2,text,true,,10479,1828,3,3,2,0,0
1607893395247,2,Logout-0,302,,Thread-Gruppe 1-2,,true,,1344,1090,3,3,2,0,0
1607893395250,2,Logout-1,200,,Thread-Gruppe 1-2,text,true,,9135,738,3,3,2,0,0
1607893395245,8,List Products,200,,Thread-Gruppe 1-3,text,true,,108144,774,3,3,6,0,0
1607893395253,3,Home,200,,Thread-Gruppe 1-2,text,true,,8822,150,3,3,3,0,0
1607893395244,13,Login,200,,Thread-Gruppe 1-1,text,true,,10105,1027,3,3,10,0,0
1607893395244,10,Login-0,302,,Thread-Gruppe 1-1,,true,,756,278,3,3,10,0,0
1607893395254,3,Login-1,200,,Thread-Gruppe 1-1,text,true,,9349,749,3,3,3,0,0
1607893395254,11,Look at Product,200,,Thread-Gruppe 1-3,text,true,,87434,762,3,3,11,0,0
1607893395258,7,List Products,200,,Thread-Gruppe 1-1,text,true,,100738,775,3,3,6,0,0
1607893395256,13,Login,200,,Thread-Gruppe 1-2,text,true,,10103,1025,3,3,9,0,0
1607893395256,9,Login-0,302,,Thread-Gruppe 1-2,,true,,754,278,3,3,9,0,0
1607893395266,3,Login-1,200,,Thread-Gruppe 1-2,text,true,,9349,747,3,3,3,0,0
1607893395267,10,Look at Product,200,,Thread-Gruppe 1-1,text,true,,89921,763,3,3,9,0,0
1607893395270,7,List Products,200,,Thread-Gruppe 1-2,text,true,,93444,773,3,3,6,0,0
1607893395266,13,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,24256,1745,3,3,3,0,0
1607893395266,3,Add Product to Cart-0,302,,Thread-Gruppe 1-3,,true,,885,867,3,3,3,0,0
1607893395270,9,Add Product to Cart-1,200,,Thread-Gruppe 1-3,text,true,,23371,878,3,3,8,0,0
1607893395279,8,List Products with different page,200,,Thread-Gruppe 1-3,text,true,,108166,900,3,3,6,0,0
1607893395278,11,Look at Product,200,,Thread-Gruppe 1-2,text,true,,83745,760,3,3,11,0,0
1607893395278,17,Add Product to Cart,200,,Thread-Gruppe 1-1,text,true,,25726,1747,3,3,2,0,0
1607893395278,2,Add Product to Cart-0,302,,Thread-Gruppe 1-1,,true,,886,868,3,3,2,0,0
1607893395281,14,Add Product to Cart-1,200,,Thread-Gruppe 1-1,text,true,,24840,879,3,3,9,0,0
1607893395295,8,List Products with different page,200,,Thread-Gruppe 1-1,text,true,,101683,901,3,3,7,0,0
1607893395288,17,Add Product 2 to Cart,200,,Thread-Gruppe 1-3,text,true,,24969,1989,3,3,7,0,0
1607893395288,7,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-3,,true,,1003,993,3,3,7,0,0
1607893395295,10,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-3,text,true,,23966,996,3,3,10,0,0
1607893395290,17,Add Product to Cart,200,,Thread-Gruppe 1-2,text,true,,23880,1740,3,3,7,0,0
1607893395290,7,Add Product to Cart-0,302,,Thread-Gruppe 1-2,,true,,882,865,3,3,7,0,0
1607893395298,9,Add Product to Cart-1,200,,Thread-Gruppe 1-2,text,true,,22998,875,3,3,9,0,0
1607893395306,6,Logout,200,,Thread-Gruppe 1-3,text,true,,10479,1832,3,3,3,0,0
1607893395306,3,Logout-0,302,,Thread-Gruppe 1-3,,true,,1344,1094,3,3,3,0,0
1607893395309,3,Logout-1,200,,Thread-Gruppe 1-3,text,true,,9135,738,3,3,3,0,0
1607893395313,3,Home,200,,Thread-Gruppe 1-3,text,true,,8822,150,3,3,2,0,0
1607893395308,8,List Products with different page,200,,Thread-Gruppe 1-2,text,true,,93464,897,3,3,7,0,0
1607893395305,20,Add Product 2 to Cart,200,,Thread-Gruppe 1-1,text,true,,26431,1991,4,4,3,0,0
1607893395305,3,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-1,,true,,1004,994,4,4,3,0,0
1607893395308,17,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-1,text,true,,25427,997,4,4,17,0,0
1607893395326,9,Home,200,,Thread-Gruppe 1-4,text,true,,8822,150,4,4,9,0,1
1607893395316,19,Login,200,,Thread-Gruppe 1-3,text,true,,10104,1026,4,4,9,0,0
1607893395316,9,Login-0,302,,Thread-Gruppe 1-3,,true,,755,278,4,4,9,0,0
1607893395326,9,Login-1,200,,Thread-Gruppe 1-3,text,true,,9349,748,4,4,9,0,0
1607893395326,12,Logout,200,,Thread-Gruppe 1-1,text,true,,10479,1780,4,4,6,0,0
1607893395326,6,Logout-0,302,,Thread-Gruppe 1-1,,true,,1344,1042,4,4,6,0,0
1607893395333,5,Logout-1,200,,Thread-Gruppe 1-1,text,true,,9135,738,4,4,5,0,0
1607893395326,14,Add Product 2 to Cart,200,,Thread-Gruppe 1-2,text,true,,24564,1981,4,4,3,0,0
1607893395326,3,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-2,,true,,999,989,4,4,3,0,0
1607893395330,10,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-2,text,true,,23565,992,4,4,10,0,0
1607893395339,2,Home,200,,Thread-Gruppe 1-1,text,true,,8822,150,4,4,2,0,0
1607893395336,8,List Products,200,,Thread-Gruppe 1-3,text,true,,100738,774,4,4,7,0,0
1607893395341,7,Logout,200,,Thread-Gruppe 1-2,text,true,,10479,1828,4,4,3,0,0
1607893395341,3,Logout-0,302,,Thread-Gruppe 1-2,,true,,1344,1090,4,4,3,0,0
1607893395335,13,Login,200,,Thread-Gruppe 1-4,text,true,,10104,1026,4,4,9,0,0
1607893395344,4,Logout-1,200,,Thread-Gruppe 1-2,text,true,,9135,738,4,4,4,0,0
1607893395335,9,Login-0,302,,Thread-Gruppe 1-4,,true,,755,278,4,4,9,0,0
1607893395344,4,Login-1,200,,Thread-Gruppe 1-4,text,true,,9349,748,4,4,4,0,0
1607893395348,4,Home,200,,Thread-Gruppe 1-2,text,true,,8822,150,4,4,4,0,0
1607893395342,12,Login,200,,Thread-Gruppe 1-1,text,true,,10105,1027,4,4,8,0,0
1607893395342,8,Login-0,302,,Thread-Gruppe 1-1,,true,,756,278,4,4,8,0,0
1607893395351,3,Login-1,200,,Thread-Gruppe 1-1,text,true,,9349,749,4,4,3,0,0
1607893395345,11,Look at Product,200,,Thread-Gruppe 1-3,text,true,,83470,762,4,4,10,0,0
1607893395349,6,List Products,200,,Thread-Gruppe 1-4,text,true,,100738,774,4,4,5,0,0
1607893395352,11,Login,200,,Thread-Gruppe 1-2,text,true,,10103,1025,4,4,7,0,0
1607893395352,7,Login-0,302,,Thread-Gruppe 1-2,,true,,754,278,4,4,7,0,0
1607893395360,3,Login-1,200,,Thread-Gruppe 1-2,text,true,,9349,747,4,4,3,0,0
1607893395355,9,List Products,200,,Thread-Gruppe 1-1,text,true,,108144,775,4,4,8,0,0
1607893395356,13,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,24253,1745,4,4,3,0,0
1607893395356,3,Add Product to Cart-0,302,,Thread-Gruppe 1-3,,true,,885,867,4,4,3,0,0
1607893395360,9,Add Product to Cart-1,200,,Thread-Gruppe 1-3,text,true,,23368,878,4,4,9,0,0
1607893395357,13,Look at Product,200,,Thread-Gruppe 1-4,text,true,,99186,762,4,4,12,0,0
1607893395364,9,List Products,200,,Thread-Gruppe 1-2,text,true,,118983,773,4,4,7,0,0
1607893395365,17,Look at Product,200,,Thread-Gruppe 1-1,text,true,,93863,763,4,4,17,0,0
1607893395370,12,List Products with different page,200,,Thread-Gruppe 1-3,text,true,,99009,900,4,4,10,0,0
1607893395374,11,Look at Product,200,,Thread-Gruppe 1-2,text,true,,102797,761,4,4,11,0,0
1607893395371,17,Add Product to Cart,200,,Thread-Gruppe 1-4,text,true,,28908,1746,4,4,5,0,0
1607893395371,5,Add Product to Cart-0,302,,Thread-Gruppe 1-4,,true,,886,867,4,4,5,0,0
1607893395376,12,Add Product to Cart-1,200,,Thread-Gruppe 1-4,text,true,,28022,879,4,4,12,0,0
1607893395389,8,List Products with different page,200,,Thread-Gruppe 1-4,text,true,,98216,901,4,4,7,0,0
1607893395383,15,Add Product 2 to Cart,200,,Thread-Gruppe 1-3,text,true,,24954,1990,4,4,3,0,0
1607893395383,3,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-3,,true,,1004,993,4,4,3,0,0
1607893395387,11,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-3,text,true,,23950,997,4,4,11,0,0
1607893395386,13,Add Product to Cart,200,,Thread-Gruppe 1-2,text,true,,23886,1743,4,4,3,0,0
1607893395386,3,Add Product to Cart-0,302,,Thread-Gruppe 1-2,,true,,884,866,4,4,3,0,0
1607893395389,10,Add Product to Cart-1,200,,Thread-Gruppe 1-2,text,true,,23002,877,4,4,10,0,0
1607893395383,19,Add Product to Cart,200,,Thread-Gruppe 1-1,text,true,,25729,1747,4,4,3,0,0
1607893395383,3,Add Product to Cart-0,302,,Thread-Gruppe 1-1,,true,,886,868,4,4,3,0,0
1607893395387,15,Add Product to Cart-1,200,,Thread-Gruppe 1-1,text,true,,24843,879,4,4,15,0,0
1607893395399,6,Logout,200,,Thread-Gruppe 1-3,text,true,,10479,1833,4,4,2,0,0
1607893395399,2,Logout-0,302,,Thread-Gruppe 1-3,,true,,1344,1095,4,4,2,0,0
1607893395401,4,Logout-1,200,,Thread-Gruppe 1-3,text,true,,9135,738,4,4,4,0,0
1607893395400,7,List Products with different page,200,,Thread-Gruppe 1-2,text,true,,117007,899,4,4,6,0,0
1607893395405,3,Home,200,,Thread-Gruppe 1-3,text,true,,8822,150,4,4,3,0,0
1607893395403,7,List Products with different page,200,,Thread-Gruppe 1-1,text,true,,106843,901,4,4,6,0,0
1607893395398,13,Add Product 2 to Cart,200,,Thread-Gruppe 1-4,text,true,,29586,1990,4,4,3,0,0
1607893395398,3,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-4,,true,,1003,994,4,4,3,0,0
1607893395401,10,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-4,text,true,,28583,996,4,4,10,0,0
1607893395420,11,Home,200,,Thread-Gruppe 1-5,text,true,,8822,150,5,5,11,0,1
1607893395409,23,Login,200,,Thread-Gruppe 1-3,text,true,,10103,1025,5,5,18,0,0
1607893395409,18,Login-0,302,,Thread-Gruppe 1-3,,true,,754,278,5,5,18,0,0
1607893395428,4,Login-1,200,,Thread-Gruppe 1-3,text,true,,9349,747,5,5,4,0,0
1607893395412,21,Logout,200,,Thread-Gruppe 1-4,text,true,,10479,1832,5,5,15,0,0
1607893395412,15,Logout-0,302,,Thread-Gruppe 1-4,,true,,1344,1094,5,5,15,0,0
1607893395428,5,Logout-1,200,,Thread-Gruppe 1-4,text,true,,9135,738,5,5,5,0,0
1607893395433,4,Home,200,,Thread-Gruppe 1-4,text,true,,8822,150,5,5,4,0,0
1607893395409,29,Add Product 2 to Cart,200,,Thread-Gruppe 1-2,text,true,,24580,1987,5,5,2,0,0
1607893395409,2,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-2,,true,,1002,992,5,5,2,0,0
1607893395412,26,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-2,text,true,,23578,995,5,5,25,0,0
1607893395411,33,Add Product 2 to Cart,200,,Thread-Gruppe 1-1,text,true,,26422,1991,5,5,16,0,0
1607893395411,16,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-1,,true,,1004,994,5,5,16,0,0
1607893395439,5,Logout,200,,Thread-Gruppe 1-2,text,true,,10479,1831,5,5,1,0,0
1607893395428,16,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-1,text,true,,25418,997,5,5,16,0,0
1607893395439,1,Logout-0,302,,Thread-Gruppe 1-2,,true,,1344,1093,5,5,1,0,0
1607893395441,3,Logout-1,200,,Thread-Gruppe 1-2,text,true,,9135,738,5,5,3,0,0
1607893395432,13,Login,200,,Thread-Gruppe 1-5,text,true,,10104,1026,5,5,10,0,0
1607893395432,10,Login-0,302,,Thread-Gruppe 1-5,,true,,755,278,5,5,10,0,0
1607893395442,3,Login-1,200,,Thread-Gruppe 1-5,text,true,,9349,748,5,5,3,0,0
1607893395433,16,List Products,200,,Thread-Gruppe 1-3,text,true,,147011,773,5,5,14,0,0
1607893395437,13,Login,200,,Thread-Gruppe 1-4,text,true,,10104,1026,5,5,8,0,0
1607893395437,8,Login-0,302,,Thread-Gruppe 1-4,,true,,755,278,5,5,8,0,0
1607893395445,5,Login-1,200,,Thread-Gruppe 1-4,text,true,,9349,748,5,5,5,0,0
1607893395445,6,Logout,200,,Thread-Gruppe 1-1,text,true,,10479,1833,5,5,2,0,0
1607893395445,2,Logout-0,302,,Thread-Gruppe 1-1,,true,,1344,1095,5,5,2,0,0
1607893395448,3,Logout-1,200,,Thread-Gruppe 1-1,text,true,,9135,738,5,5,2,0,0
1607893395445,6,Home,200,,Thread-Gruppe 1-2,text,true,,8822,150,5,5,6,0,0
1607893395451,4,Home,200,,Thread-Gruppe 1-1,text,true,,8822,150,5,5,4,0,0
1607893395446,9,List Products,200,,Thread-Gruppe 1-5,text,true,,147011,774,5,5,7,0,0
1607893395451,9,List Products,200,,Thread-Gruppe 1-4,text,true,,100738,774,5,5,7,0,0
1607893395451,10,Login,200,,Thread-Gruppe 1-2,text,true,,10103,1025,5,5,7,0,0
1607893395451,7,Login-0,302,,Thread-Gruppe 1-2,,true,,754,278,5,5,7,0,0
1607893395458,3,Login-1,200,,Thread-Gruppe 1-2,text,true,,9349,747,5,5,3,0,0
1607893395450,12,Look at Product,200,,Thread-Gruppe 1-3,text,true,,133022,761,5,5,12,0,0
1607893395456,13,Login,200,,Thread-Gruppe 1-1,text,true,,10103,1025,5,5,8,0,0
1607893395456,8,Login-0,302,,Thread-Gruppe 1-1,,true,,754,278,5,5,8,0,0
1607893395465,4,Login-1,200,,Thread-Gruppe 1-1,text,true,,9349,747,5,5,4,0,0
1607893395461,9,List Products,200,,Thread-Gruppe 1-2,text,true,,108144,773,5,5,8,0,0
1607893395461,13,Look at Product,200,,Thread-Gruppe 1-4,text,true,,98745,762,5,5,12,0,0
1607893395463,11,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,24236,1743,5,5,2,0,0
1607893395463,2,Add Product to Cart-0,302,,Thread-Gruppe 1-3,,true,,884,866,5,5,2,0,0
1607893395465,9,Add Product to Cart-1,200,,Thread-Gruppe 1-3,text,true,,23352,877,5,5,9,0,0
1607893395456,18,Look at Product,200,,Thread-Gruppe 1-5,text,true,,134850,762,5,5,17,0,0
1607893395470,7,List Products,200,,Thread-Gruppe 1-1,text,true,,118983,773,5,5,6,0,0
1607893395471,12,Look at Product,200,,Thread-Gruppe 1-2,text,true,,87881,761,5,5,11,0,0
1607893395475,8,List Products with different page,200,,Thread-Gruppe 1-3,text,true,,142419,899,5,5,7,0,0
1607893395475,15,Add Product to Cart,200,,Thread-Gruppe 1-4,text,true,,28930,1745,5,5,2,0,0
1607893395475,2,Add Product to Cart-0,302,,Thread-Gruppe 1-4,,true,,885,867,5,5,2,0,0
1607893395478,12,Add Product to Cart-1,200,,Thread-Gruppe 1-4,text,true,,28045,878,5,5,12,0,0
1607893395475,17,Add Product to Cart,200,,Thread-Gruppe 1-5,text,true,,25154,1745,5,5,2,0,0
1607893395475,2,Add Product to Cart-0,302,,Thread-Gruppe 1-5,,true,,885,867,5,5,2,0,0
1607893395477,15,Add Product to Cart-1,200,,Thread-Gruppe 1-5,text,true,,24269,878,5,5,15,0,0
1607893395478,15,Look at Product,200,,Thread-Gruppe 1-1,text,true,,107707,761,5,5,14,0,0
1607893395484,13,Add Product 2 to Cart,200,,Thread-Gruppe 1-3,text,true,,24926,1987,5,5,2,0,0
1607893395484,2,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-3,,true,,1002,992,5,5,2,0,0
1607893395486,11,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-3,text,true,,23924,995,5,5,11,0,0
1607893395483,15,Add Product to Cart,200,,Thread-Gruppe 1-2,text,true,,23884,1743,5,5,3,0,0
1607893395483,3,Add Product to Cart-0,302,,Thread-Gruppe 1-2,,true,,884,866,5,5,3,0,0
1607893395486,12,Add Product to Cart-1,200,,Thread-Gruppe 1-2,text,true,,23000,877,5,5,12,0,0
1607893395491,10,List Products with different page,200,,Thread-Gruppe 1-4,text,true,,98805,847,5,5,8,0,0
1607893395492,9,List Products with different page,200,,Thread-Gruppe 1-5,text,true,,146619,900,5,5,7,0,0
1607893395498,7,Logout,200,,Thread-Gruppe 1-3,text,true,,10479,1831,5,5,2,0,0
1607893395498,2,Logout-0,302,,Thread-Gruppe 1-3,,true,,1344,1093,5,5,2,0,0
1607893395500,5,Logout-1,200,,Thread-Gruppe 1-3,text,true,,9135,738,5,5,5,0,0
1607893395498,9,List Products with different page,200,,Thread-Gruppe 1-2,text,true,,106843,899,5,5,8,0,0
1607893395506,4,Home,200,,Thread-Gruppe 1-3,text,true,,8822,150,5,5,4,0,0
1607893395493,17,Add Product to Cart,200,,Thread-Gruppe 1-1,text,true,,25720,1743,5,5,3,0,0
1607893395493,3,Add Product to Cart-0,302,,Thread-Gruppe 1-1,,true,,884,866,5,5,3,0,0
1607893395497,13,Add Product to Cart-1,200,,Thread-Gruppe 1-1,text,true,,24836,877,5,5,13,0,0
1607893395502,13,Add Product 2 to Cart,200,,Thread-Gruppe 1-4,text,true,,29633,1937,5,5,3,0,0
1607893395502,3,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-4,,true,,1004,940,5,5,3,0,0
1607893395505,10,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-4,text,true,,28629,997,5,5,10,0,0
1607893395502,17,Add Product 2 to Cart,200,,Thread-Gruppe 1-5,text,true,,25855,1989,6,6,3,0,0
1607893395502,3,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-5,,true,,1003,993,6,6,3,0,0
1607893395505,14,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-5,text,true,,24852,996,6,6,14,0,0
1607893395510,10,Login,200,,Thread-Gruppe 1-3,text,true,,10104,1026,6,6,6,0,0
1607893395510,6,Login-0,302,,Thread-Gruppe 1-3,,true,,755,278,6,6,6,0,0
1607893395517,3,Login-1,200,,Thread-Gruppe 1-3,text,true,,9349,748,6,6,3,0,0
1607893395515,5,Logout,200,,Thread-Gruppe 1-4,text,true,,10479,1833,6,6,2,0,0
1607893395515,2,Logout-0,302,,Thread-Gruppe 1-4,,true,,1344,1095,6,6,2,0,0
1607893395517,3,Logout-1,200,,Thread-Gruppe 1-4,text,true,,9135,738,6,6,3,0,0
1607893395508,13,Add Product 2 to Cart,200,,Thread-Gruppe 1-2,text,true,,24569,1987,6,6,2,0,0
1607893395508,2,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-2,,true,,1002,992,6,6,2,0,0
1607893395511,10,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-2,text,true,,23567,995,6,6,9,0,0
1607893395519,5,Home,200,,Thread-Gruppe 1-6,text,true,,8822,150,6,6,5,0,1
1607893395521,3,Home,200,,Thread-Gruppe 1-4,text,true,,8822,150,6,6,3,0,0
1607893395510,14,List Products with different page,200,,Thread-Gruppe 1-1,text,true,,119005,899,6,6,12,0,0
1607893395519,9,Logout,200,,Thread-Gruppe 1-5,text,true,,10479,1832,6,6,3,0,0
1607893395519,3,Logout-0,302,,Thread-Gruppe 1-5,,true,,1344,1094,6,6,3,0,0
1607893395522,6,Logout-1,200,,Thread-Gruppe 1-5,text,true,,9135,738,6,6,6,0,0
1607893395521,8,Logout,200,,Thread-Gruppe 1-2,text,true,,10479,1831,6,6,1,0,0
1607893395521,1,Logout-0,302,,Thread-Gruppe 1-2,,true,,1344,1093,6,6,1,0,0
1607893395523,6,Logout-1,200,,Thread-Gruppe 1-2,text,true,,9135,738,6,6,6,0,0
1607893395521,8,List Products,200,,Thread-Gruppe 1-3,text,true,,108144,774,6,6,7,0,0
1607893395529,4,Home,200,,Thread-Gruppe 1-2,text,true,,8822,150,6,6,4,0,0
1607893395529,7,Home,200,,Thread-Gruppe 1-5,text,true,,8822,150,6,6,7,0,0
1607893395525,16,Login,200,,Thread-Gruppe 1-4,text,true,,10105,1027,6,6,10,0,0
1607893395525,16,Login,200,,Thread-Gruppe 1-6,text,true,,10104,1026,6,6,10,0,0
1607893395525,10,Login-0,302,,Thread-Gruppe 1-4,,true,,756,278,6,6,10,0,0
1607893395525,10,Login-0,302,,Thread-Gruppe 1-6,,true,,755,278,6,6,10,0,0
1607893395535,6,Login-1,200,,Thread-Gruppe 1-4,text,true,,9349,749,6,6,6,0,0
1607893395535,6,Login-1,200,,Thread-Gruppe 1-6,text,true,,9349,748,6,6,6,0,0
1607893395525,19,Add Product 2 to Cart,200,,Thread-Gruppe 1-1,text,true,,26425,1987,6,6,3,0,0
1607893395525,3,Add Product 2 to Cart-0,302,,Thread-Gruppe 1-1,,true,,1002,992,6,6,3,0,0
1607893395529,15,Add Product 2 to Cart-1,200,,Thread-Gruppe 1-1,text,true,,25423,995,6,6,15,0,0
1607893395530,15,Look at Product,200,,Thread-Gruppe 1-3,text,true,,87592,762,6,6,15,0,0
1607893395536,12,Login,200,,Thread-Gruppe 1-5,text,true,,10104,1026,6,6,8,0,0
1607893395536,8,Login-0,302,,Thread-Gruppe 1-5,,true,,755,278,6,6,8,0,0
1607893395544,4,Login-1,200,,Thread-Gruppe 1-5,text,true,,9349,748,6,6,4,0,0
1607893395533,16,Login,200,,Thread-Gruppe 1-2,text,true,,10103,1025,6,6,8,0,0
1607893395533,8,Login-0,302,,Thread-Gruppe 1-2,,true,,754,278,6,6,8,0,0
1607893395542,7,Login-1,200,,Thread-Gruppe 1-2,text,true,,9349,747,6,6,7,0,0
1607893395544,7,Logout,200,,Thread-Gruppe 1-1,text,true,,10479,1831,6,6,2,0,0
1607893395544,2,Logout-0,302,,Thread-Gruppe 1-1,,true,,1344,1093,6,6,2,0,0
1607893395546,5,Logout-1,200,,Thread-Gruppe 1-1,text,true,,9135,738,6,6,5,0,0
1607893395542,10,List Products,200,,Thread-Gruppe 1-4,text,true,,108144,775,6,6,8,0,0
1607893395542,10,List Products,200,,Thread-Gruppe 1-6,text,true,,118983,774,6,6,8,0,0
1607893395551,7,Home,200,,Thread-Gruppe 1-1,text,true,,8822,150,6,6,7,0,0
1607893395549,10,List Products,200,,Thread-Gruppe 1-2,text,true,,118983,773,6,6,6,0,0
1607893395549,11,List Products,200,,Thread-Gruppe 1-5,text,true,,118983,774,6,6,9,0,0
1607893395546,16,Add Product to Cart,200,,Thread-Gruppe 1-3,text,true,,24243,1745,6,6,2,0,0
1607893395546,2,Add Product to Cart-0,302,,Thread-Gruppe 1-3,,true,,885,867,6,6,2,0,0
1607893395548,14,Add Product to Cart-1,200,,Thread-Gruppe 1-3,text,true,,23358,878,6,6,14,0,0
1607893395553,16,Look at Product,200,,Thread-Gruppe 1-6,text,true,,110156,762,6,6,15,0,0
1607893395553,19,Look at Product,200,,Thread-Gruppe 1-4,text,true,,105062,763,6,6,19,0,0
1607893395559,26,Login,200,,Thread-Gruppe 1-1,text,true,,10103,1025,6,6,9,0,0
1607893395559,9,Login-0,302,,Thread-Gruppe 1-1,,true,,754,278,6,6,9,0,0
1607893395568,17,Login-1,200,,Thread-Gruppe 1-1,text,true,,9349,747,6,6,17,0,0
1607893395560,28,Look at Product,200,,Thread-Gruppe 1-2,text,true,,102819,761,6,6,27,0,0
1607893395563,24,List Products with different page,200,,Thread-Gruppe 1-3,text,true,,108166,900,6,6,21,0,0
1607893395560,30,Look at Product,200,,Thread-Gruppe 1-5,text,true,,104575,762,6,6,28,0,0
1607893395569,26,Add Product to Cart,200,,Thread-Gruppe 1-6,text,true,,25863,1745,6,6,14,0,0
1607893395569,14,Add Product to Cart-0,302,,Thread-Gruppe 1-6,,true,,885,867,6,6,14,0,0
1607893395583,12,Add Product to Cart-1,200,,Thread-Gruppe 1-6,text,true,,24978,878,6,6,12,0,0
